date,"('ICLN', 'ICLN')","('XLE', 'XLE')","('VIX', '^VIX')","('Brent', 'BZ=F')","('SP500', '^GSPC')",dgs10,carbon_eua
2018-06-04,8.561326026916504,55.180389404296875,12.739999771118164,75.29000091552734,2746.8701171875,2.94,17.42
2018-06-05,8.434354782104492,55.04920196533203,12.399999618530273,75.37999725341797,2748.800048828125,2.92,17.11
2018-06-06,8.425286293029785,55.311553955078125,11.640000343322754,75.36000061035156,2772.35009765625,2.97,17.31
2018-06-07,8.34366512298584,56.149620056152344,12.130000114440918,77.31999969482422,2770.3701171875,2.93,17.37
2018-06-08,8.407150268554688,56.040287017822266,12.180000305175781,76.45999908447266,2779.030029296875,2.93,17.2
2018-06-11,8.352734565734863,56.3317985534668,12.350000381469727,76.45999908447266,2782.0,2.96,16.96
2018-06-12,8.352734565734863,55.9018440246582,12.34000015258789,75.87999725341797,2786.85009765625,2.96,16.61
2018-06-13,8.352734565734863,55.690494537353516,12.9399995803833,76.73999786376953,2775.6298828125,2.98,16.77
2018-06-14,8.334592819213867,55.61034393310547,12.119999885559082,75.94000244140625,2782.489990234375,2.94,16.34
2018-06-15,8.307387351989746,54.41593551635742,11.979999542236328,73.44000244140625,2779.659912109375,2.93,15.98
2018-06-18,8.262042045593262,54.95885467529297,12.3100004196167,75.33999633789062,2773.75,2.92,16.05
2018-06-19,8.219747543334961,54.83412551879883,13.350000381469727,75.08000183105469,2762.590087890625,2.89,15.69
2018-06-20,8.219747543334961,55.076229095458984,12.789999961853027,74.73999786376953,2767.320068359375,2.93,15.98
2018-06-21,8.164583206176758,54.05644226074219,14.640000343322754,73.05000305175781,2749.760009765625,2.9,16.31
2018-06-22,8.228941917419434,55.13492202758789,13.770000457763672,75.55000305175781,2754.8798828125,2.9,16.61
2018-06-25,8.182971000671387,54.02709197998047,17.329999923706055,74.7300033569336,2717.070068359375,2.87,16.54
2018-06-26,8.109414100646973,54.70939636230469,15.920000076293945,76.30999755859375,2723.06005859375,2.88,16.55
2018-06-27,7.962306976318359,55.44306564331055,17.90999984741211,77.62000274658203,2699.6298828125,2.83,16.78
2018-06-28,7.962306976318359,55.369693756103516,16.850000381469727,77.8499984741211,2716.31005859375,2.84,16.52
2018-06-29,8.026665687561035,55.71453857421875,16.09000015258789,79.44000244140625,2718.3701171875,2.85,16.51
2018-07-02,8.026665687561035,54.892822265625,15.600000381469727,77.30000305175781,2726.7099609375,2.87,16.62
2018-07-03,8.063445091247559,55.23763656616211,16.139999389648438,77.76000213623047,2713.219970703125,2.83,16.65
2018-07-05,8.081832885742188,55.17894744873047,14.970000267028809,77.38999938964844,2736.610107421875,2.84,17.25
2018-07-06,8.164583206176758,55.51643371582031,13.369999885559082,77.11000061035156,2759.820068359375,2.82,17.28
2018-07-09,8.27491569519043,56.345481872558594,12.6899995803833,78.06999969482422,2784.169921875,2.86,17.58
2018-07-10,8.247330665588379,56.763671875,12.640000343322754,78.86000061035156,2793.840087890625,2.87,17.67
2018-07-11,8.146191596984863,55.56044387817383,13.630000114440918,73.4000015258789,2774.02001953125,2.85,17.95
2018-07-12,8.247330665588379,55.65582275390625,12.579999923706055,74.44999694824219,2798.2900390625,2.85,17.72
2018-07-13,8.201358795166016,55.94929122924805,12.180000305175781,75.33000183105469,2801.31005859375,2.83,17.69
2018-07-16,8.164583206176758,55.30366897583008,12.829999923706055,71.83999633789062,2798.429931640625,2.85,17.59
2018-07-17,8.164583206176758,55.08356475830078,12.0600004196167,72.16000366210938,2809.550048828125,2.86,17.74
2018-07-18,8.182971000671387,55.12024688720703,12.100000381469727,72.9000015258789,2815.6201171875,2.88,18.11
2018-07-19,8.182971000671387,55.13492202758789,12.869999885559082,72.58000183105469,2804.489990234375,2.84,18.56
2018-07-20,8.228941917419434,54.94416427612305,12.859999656677246,73.06999969482422,2801.830078125,2.89,18.77
2018-07-23,8.219747543334961,54.702056884765625,12.619999885559082,73.05999755859375,2806.97998046875,2.96,19.09
2018-07-24,8.320884704589844,55.39170837402344,12.40999984741211,73.44000244140625,2820.39990234375,2.95,19.01
2018-07-25,8.458800315856934,55.853919982910156,12.289999961853027,73.93000030517578,2846.070068359375,2.94,19.28
2018-07-26,8.348468780517578,56.46286392211914,12.140000343322754,74.54000091552734,2837.43994140625,2.98,19.23
2018-07-27,8.366856575012207,56.22074508666992,13.029999732971191,74.29000091552734,2818.820068359375,2.96,19.09
2018-07-30,8.385246276855469,56.6829719543457,14.260000228881836,74.97000122070312,2802.60009765625,2.98,18.99
2018-07-31,8.37605094909668,56.58024597167969,12.829999923706055,74.25,2816.2900390625,2.96,19.34
2018-08-01,8.33008098602295,55.795223236083984,13.149999618530273,74.25,2813.360107421875,3.0,19.69
2018-08-02,8.293301582336426,55.487091064453125,12.1899995803833,73.44999694824219,2827.219970703125,2.98,19.53
2018-08-03,8.247330665588379,55.200958251953125,11.640000343322754,73.20999908447266,2840.35009765625,2.95,19.53
2018-08-06,8.219747543334961,55.40637969970703,11.270000457763672,73.75,2850.39990234375,2.94,19.42
2018-08-07,8.210553169250488,55.81723403930664,10.930000305175781,74.6500015258789,2858.449951171875,2.98,19.36
2018-08-08,8.210553169250488,55.41372299194336,10.850000381469727,72.27999877929688,2857.699951171875,2.96,19.22
2018-08-09,8.192163467407227,54.90013885498047,11.270000457763672,72.06999969482422,2853.580078125,2.93,19.42
2018-08-10,8.035859107971191,55.23763656616211,13.15999984741211,72.80999755859375,2833.280029296875,2.87,19.73
2018-08-13,7.953110694885254,54.533329010009766,14.779999732971191,72.61000061035156,2821.929931640625,2.88,19.9
2018-08-14,7.8243913650512695,54.66538619995117,13.3100004196167,72.45999908447266,2839.9599609375,2.89,20.0
2018-08-15,7.70486307144165,52.75785827636719,14.640000343322754,70.76000213623047,2818.3701171875,2.86,19.95
2018-08-16,7.796807765960693,53.139366149902344,13.449999809265137,71.43000030517578,2840.68994140625,2.87,19.86
2018-08-17,7.842778205871582,53.27140808105469,12.640000343322754,71.83000183105469,2850.1298828125,2.87,20.04
2018-08-20,7.953110694885254,53.630916595458984,12.489999771118164,72.20999908447266,2857.050048828125,2.82,20.44
2018-08-21,8.035859107971191,53.902366638183594,12.859999656677246,72.62999725341797,2862.9599609375,2.85,21.31
2018-08-22,8.017471313476562,54.547996520996094,12.25,74.77999877929688,2861.820068359375,2.82,21.82
2018-08-23,7.916332721710205,54.29120635986328,12.40999984741211,74.7300033569336,2856.97998046875,2.82,22.47
2018-08-24,7.989889144897461,54.68739318847656,11.989999771118164,75.81999969482422,2874.68994140625,2.82,22.83
2018-08-27,8.063445091247559,55.090911865234375,12.15999984741211,76.20999908447266,2896.739990234375,2.85,23.45
2018-08-28,8.026665687561035,54.856143951416016,12.5,75.94999694824219,2897.52001953125,2.88,22.86
2018-08-29,8.072639465332031,55.193634033203125,12.25,77.13999938964844,2914.0400390625,2.89,23.19
2018-08-30,7.953110694885254,55.039546966552734,13.529999732971191,77.7699966430664,2901.1298828125,2.86,23.29
2018-08-31,8.017471313476562,54.614017486572266,12.859999656677246,77.41999816894531,2901.52001953125,2.86,23.2
2018-09-04,7.897945880889893,54.49663162231445,13.15999984741211,78.16999816894531,2896.719970703125,2.9,22.25
2018-09-05,7.851974010467529,54.42326736450195,13.90999984741211,77.2699966430664,2888.60009765625,2.9,22.44
2018-09-06,7.851974010467529,53.41814422607422,14.649999618530273,76.5,2878.050048828125,2.88,23.57
2018-09-07,7.806000709533691,53.41081237792969,14.880000114440918,76.83000183105469,2871.679931640625,2.94,25.33
2018-09-10,7.806000709533691,53.38881301879883,14.15999984741211,77.37000274658203,2877.1298828125,2.94,27.42
2018-09-11,7.833585739135742,53.895023345947266,13.220000267028809,79.05999755859375,2887.889892578125,2.98,26.66
2018-09-12,7.851974010467529,54.173831939697266,13.140000343322754,79.73999786376953,2888.919921875,2.97,25.37
2018-09-13,7.806000709533691,54.195831298828125,12.369999885559082,78.18000030517578,2904.179931640625,2.97,21.29
2018-09-14,7.787613391876221,54.48196792602539,12.069999694824219,78.08999633789062,2904.97998046875,2.99,22.42
2018-09-17,7.806000709533691,54.57001495361328,13.680000305175781,78.05000305175781,2888.800048828125,2.99,23.46
2018-09-18,7.897945880889893,54.929500579833984,12.789999961853027,79.02999877929688,2904.31005859375,3.05,22.83
2018-09-19,7.925528526306152,55.09823989868164,11.75,79.4000015258789,2907.949951171875,3.08,24.09
2018-09-20,8.00827693939209,55.11292266845703,11.800000190734863,78.69999694824219,2930.75,3.07,24.72
2018-09-21,8.035859107971191,55.47710037231445,11.680000305175781,78.80000305175781,2929.669921875,3.07,24.88
2018-09-24,7.962306976318359,56.28968048095703,12.199999809265137,81.19999694824219,2919.3701171875,3.08,25.29
2018-09-25,7.925528526306152,56.65166091918945,12.420000076293945,81.87000274658203,2915.56005859375,3.1,24.27
2018-09-26,7.925528526306152,56.105003356933594,12.890000343322754,81.33999633789062,2905.969970703125,3.06,23.42
2018-09-27,7.916332721710205,56.105003356933594,12.40999984741211,81.72000122070312,2914.0,3.06,24.0
2018-09-28,7.907140254974365,55.94989776611328,12.119999885559082,82.72000122070312,2913.97998046875,3.05,24.63
2018-10-01,7.888750076293945,56.72551345825195,12.0,84.9800033569336,2924.590087890625,3.09,24.96
2018-10-02,7.953110694885254,56.78461837768555,12.050000190734863,84.80000305175781,2923.429931640625,3.05,24.76
2018-10-03,7.916332721710205,57.24259948730469,11.609999656677246,86.29000091552734,2925.510009765625,3.15,24.96
2018-10-04,7.806000709533691,57.00620651245117,14.220000267028809,84.58000183105469,2901.610107421875,3.19,25.18
2018-10-05,7.750836372375488,56.99885559082031,14.819999694824219,84.16000366210938,2885.570068359375,3.23,26.1
2018-10-08,7.815195560455322,56.954524993896484,15.6899995803833,83.91000366210938,2884.429931640625,3.23,26.48
2018-10-09,7.8243913650512695,57.4642333984375,15.949999809265137,85.0,2880.340087890625,3.21,25.33
2018-10-10,7.585335731506348,55.66177749633789,22.959999084472656,83.08999633789062,2785.679931640625,3.22,23.65
2018-10-11,7.493393421173096,53.77806091308594,24.979999542236328,80.26000213623047,2728.3701171875,3.14,23.88
2018-10-12,7.6313090324401855,53.92581558227539,21.309999465942383,80.43000030517578,2767.1298828125,3.15,24.21
2018-10-15,7.603727340698242,53.475189208984375,21.299999237060547,80.77999877929688,2750.7900390625,3.16,22.09
2018-10-16,7.7600297927856445,53.91842269897461,17.6200008392334,81.41000366210938,2809.919921875,3.16,22.53
2018-10-17,7.741640567779541,53.578617095947266,17.399999618530273,80.05000305175781,2809.2099609375,3.19,22.27
2018-10-18,7.65889310836792,53.31267547607422,20.059999465942383,79.29000091552734,2768.780029296875,3.17,22.62
2018-10-19,7.686473369598389,52.83990478515625,19.889999389648438,79.77999877929688,2767.780029296875,3.2,22.64
2018-10-22,7.695670127868652,52.256343841552734,19.639999389648438,79.83000183105469,2755.8798828125,3.2,21.92
2018-10-23,7.548561096191406,50.88970184326172,20.709999084472656,76.44000244140625,2740.68994140625,3.17,21.8
2018-10-24,7.373868465423584,48.88042449951172,25.229999542236328,76.16999816894531,2656.10009765625,3.1,21.9
2018-10-25,7.484199523925781,49.478790283203125,24.219999313354492,76.88999938964844,2705.570068359375,3.14,21.41
2018-10-26,7.429034233093262,49.10942077636719,24.15999984741211,77.62000274658203,2658.68994140625,3.08,20.59
2018-10-29,7.272729873657227,48.193416595458984,24.700000762939453,77.33999633789062,2641.25,3.08,18.91
2018-10-30,7.373868465423584,49.30888366699219,23.350000381469727,75.91000366210938,2682.6298828125,3.12,18.13
2018-10-31,7.456616401672363,49.61174774169922,21.229999542236328,75.47000122070312,2711.739990234375,3.15,18.49
2018-11-01,7.668087959289551,50.0328254699707,19.34000015258789,75.5,2740.3701171875,3.14,17.62
2018-11-02,7.668087959289551,49.907230377197266,19.510000228881836,72.83000183105469,2723.06005859375,3.22,19.18
2018-11-05,7.778418064117432,50.741973876953125,19.959999084472656,73.16999816894531,2738.31005859375,3.2,19.31
2018-11-06,7.861170291900635,50.978355407714844,19.90999984741211,72.12999725341797,2755.449951171875,3.22,19.69
2018-11-07,8.081832885742188,51.81310272216797,16.360000610351562,72.06999969482422,2813.889892578125,3.22,20.77
2018-11-08,8.026665687561035,50.69026184082031,16.719999313354492,70.6500015258789,2806.830078125,3.24,21.75
2018-11-09,7.953110694885254,50.60161590576172,17.360000610351562,70.18000030517578,2781.010009765625,3.19,21.65
2018-11-12,7.925528526306152,49.552650451660156,20.450000762939453,70.12000274658203,2726.219970703125,3.19,22.7
2018-11-13,7.925528526306152,48.41503143310547,20.020000457763672,65.47000122070312,2722.179931640625,3.14,22.26
2018-11-14,7.907140254974365,48.333778381347656,21.25,66.12000274658203,2701.580078125,3.12,21.78
2018-11-15,7.962306976318359,49.04293441772461,19.979999542236328,66.62000274658203,2730.199951171875,3.11,21.13
2018-11-16,8.017471313476562,49.62651824951172,18.139999389648438,66.76000213623047,2736.27001953125,3.08,21.31
2018-11-19,7.934723854064941,49.61174774169922,20.100000381469727,66.79000091552734,2690.72998046875,3.06,21.08
2018-11-20,7.806000709533691,47.98659133911133,22.479999542236328,62.529998779296875,2641.889892578125,3.06,21.62
2018-11-21,7.953110694885254,48.74006652832031,20.799999237060547,63.47999954223633,2649.929931640625,3.06,22.69
2018-11-23,7.943917274475098,47.210941314697266,21.520000457763672,58.79999923706055,2632.56005859375,3.05,22.4
2018-11-26,7.999083518981934,47.92009735107422,18.899999618530273,60.47999954223633,2673.449951171875,3.07,22.02
2018-11-27,8.13700008392334,47.787132263183594,19.020000457763672,60.209999084472656,2682.169921875,3.06,21.82
2018-11-28,8.302495956420898,48.60710144042969,18.489999771118164,58.7599983215332,2743.7900390625,3.06,21.5
2018-11-29,8.27491569519043,48.924747467041016,18.790000915527344,59.5099983215332,2737.800048828125,3.03,22.23
2018-11-30,8.265721321105957,48.83609390258789,18.06999969482422,58.709999084472656,2760.169921875,3.01,22.7
2018-12-03,8.357661247253418,49.92200469970703,16.440000534057617,61.689998626708984,2790.3701171875,2.98,22.85
2018-12-04,8.247330665588379,48.4889030456543,20.739999771118164,62.08000183105469,2700.06005859375,2.91,22.99
2018-12-06,8.210553169250488,47.595062255859375,21.190000534057617,60.060001373291016,2695.949951171875,2.87,22.36
2018-12-07,8.017471313476562,47.32913589477539,23.229999542236328,61.66999816894531,2633.080078125,2.85,22.6
2018-12-10,8.026665687561035,46.59041213989258,22.639999389648438,59.970001220703125,2637.719970703125,2.85,23.22
2018-12-11,8.026665687561035,46.605194091796875,21.760000228881836,60.20000076293945,2636.780029296875,2.89,22.52
2018-12-12,8.146191596984863,46.78986740112305,21.459999084472656,60.150001525878906,2651.070068359375,2.91,23.81
2018-12-13,8.045053482055664,46.9376106262207,20.649999618530273,61.45000076293945,2650.5400390625,2.91,24.65
2018-12-14,8.054250717163086,45.866485595703125,21.6299991607666,60.279998779296875,2599.949951171875,2.89,25.76
2018-12-17,7.861170291900635,45.03174591064453,24.520000457763672,59.61000061035156,2545.93994140625,2.86,26.69
2018-12-18,7.819279670715332,43.96799850463867,25.579999923706055,56.2599983215332,2546.159912109375,2.82,26.42
2018-12-19,7.726192474365234,43.45090866088867,25.579999923706055,57.2400016784668,2506.9599609375,2.77,26.67
2018-12-20,7.642415523529053,42.24681091308594,28.3799991607666,54.349998474121094,2467.419921875,2.79,26.53
2018-12-21,7.47485876083374,41.83671188354492,30.110000610351562,53.81999969482422,2416.6201171875,2.79,26.97
2018-12-24,7.456241130828857,40.144161224365234,36.06999969482422,50.470001220703125,2351.10009765625,2.74,27.25
2018-12-26,7.679646968841553,42.64198303222656,30.40999984741211,54.470001220703125,2467.699951171875,2.81,27.25
2018-12-27,7.642415523529053,42.86567306518555,29.959999084472656,52.15999984741211,2488.830078125,2.77,27.08
2018-12-28,7.661032199859619,42.53759765625,28.34000015258789,52.20000076293945,2485.739990234375,2.72,27.02
2018-12-31,7.688957691192627,42.76127624511719,25.420000076293945,53.79999923706055,2506.85009765625,2.69,27.06
2019-01-02,7.744810581207275,43.60383605957031,23.219999313354492,54.90999984741211,2510.030029296875,2.66,27.37
2019-01-03,7.679646968841553,43.17138671875,25.450000762939453,55.95000076293945,2447.889892578125,2.56,25.28
2019-01-04,7.912365436553955,44.64025115966797,21.3799991607666,57.060001373291016,2531.93994140625,2.67,25.66
2019-01-07,7.9775261878967285,45.3038444519043,21.399999618530273,57.33000183105469,2549.68994140625,2.7,24.22
2019-01-08,8.070613861083984,45.65428924560547,20.469999313354492,58.720001220703125,2574.409912109375,2.73,24.78
2019-01-09,8.135773658752441,46.37753677368164,19.979999542236328,61.439998626708984,2584.9599609375,2.74,23.93
2019-01-10,8.228861808776855,46.51176452636719,19.5,61.68000030517578,2596.639892578125,2.74,23.96
2019-01-11,8.275405883789062,46.23587417602539,18.190000534057617,60.47999954223633,2596.260009765625,2.71,24.52
2019-01-14,8.238171577453613,46.124027252197266,19.06999969482422,58.9900016784668,2582.610107421875,2.71,24.33
2019-01-15,8.191622734069824,46.288063049316406,18.600000381469727,60.63999938964844,2610.300048828125,2.72,24.4
2019-01-16,8.219552040100098,46.22842025756836,19.040000915527344,61.31999969482422,2616.10009765625,2.73,25.18
2019-01-17,8.340564727783203,46.653419494628906,18.059999465942383,61.18000030517578,2635.9599609375,2.75,25.39
2019-01-18,8.331255912780762,47.60036087036133,17.799999237060547,62.70000076293945,2670.7099609375,2.79,26.63
2019-01-22,8.228861808776855,46.56394577026367,20.799999237060547,61.5,2632.89990234375,2.74,26.94
2019-01-23,8.331255912780762,46.086753845214844,19.520000457763672,61.13999938964844,2638.699951171875,2.76,26.47
2019-01-24,8.517428398132324,46.33280944824219,18.889999389648438,61.09000015258789,2642.330078125,2.72,25.85
2019-01-25,8.573283195495605,46.921844482421875,17.420000076293945,61.63999938964844,2664.760009765625,2.76,25.68
2019-01-28,8.526737213134766,46.45209503173828,18.8700008392334,59.93000030517578,2643.85009765625,2.75,24.5
2019-01-29,8.619824409484863,46.59377670288086,19.1299991607666,61.31999969482422,2640.0,2.72,25.08
2019-01-30,8.675676345825195,47.249916076660156,17.65999984741211,61.650001525878906,2681.050048828125,2.7,24.72
2019-01-31,8.833922386169434,47.55561828613281,16.56999969482422,61.88999938964844,2704.10009765625,2.63,23.9
2019-02-01,8.843231201171875,48.38325881958008,16.139999389648438,61.869998931884766,2706.530029296875,2.7,23.55
2019-02-04,8.833922386169434,48.49510192871094,15.729999542236328,62.5099983215332,2724.8701171875,2.73,24.63
2019-02-05,8.899084091186523,48.56966781616211,15.569999694824219,61.97999954223633,2737.699951171875,2.71,24.74
2019-02-06,8.843231201171875,48.211761474609375,15.380000114440918,62.689998626708984,2731.610107421875,2.7,25.24
2019-02-07,8.750144958496094,47.14553451538086,16.3700008392334,61.630001068115234,2706.050048828125,2.65,25.02
2019-02-08,8.731529235839844,46.929298400878906,15.720000267028809,62.099998474121094,2707.8798828125,2.63,23.91
2019-02-11,8.805997848510742,47.15298080444336,15.970000267028809,61.5099983215332,2709.800048828125,2.65,23.97
2019-02-12,8.880467414855957,47.74948501586914,15.430000305175781,62.41999816894531,2744.72998046875,2.68,22.25
2019-02-13,8.889776229858398,48.34598922729492,15.649999618530273,63.61000061035156,2753.030029296875,2.71,22.51
2019-02-14,8.973554611206055,48.51746368408203,16.219999313354492,64.56999969482422,2745.72998046875,2.66,21.37
2019-02-15,8.936318397521973,49.30036163330078,14.90999984741211,66.25,2775.60009765625,2.66,22.04
2019-02-19,9.001479148864746,49.44948959350586,14.880000114440918,66.44999694824219,2779.760009765625,2.65,21.81
2019-02-20,8.954936981201172,49.65826416015625,14.020000457763672,67.08000183105469,2784.699951171875,2.65,22.04
2019-02-21,9.010787010192871,48.89027786254883,14.460000038146973,67.06999969482422,2774.8798828125,2.69,20.32
2019-02-22,9.094568252563477,49.03194046020508,13.510000228881836,67.12000274658203,2792.669921875,2.65,20.43
2019-02-25,9.13180160522461,49.11396026611328,14.850000381469727,64.76000213623047,2796.110107421875,2.67,20.65
2019-02-26,9.15041732788086,48.95738220214844,15.170000076293945,65.20999908447266,2793.89990234375,2.64,21.08
2019-02-27,9.085257530212402,49.14379119873047,14.699999809265137,66.38999938964844,2792.3798828125,2.69,22.7
2019-02-28,9.029404640197754,48.65168380737305,14.779999732971191,66.02999877929688,2784.489990234375,2.73,23.13
2019-03-01,9.020098686218262,49.546424865722656,13.569999694824219,65.06999969482422,2803.68994140625,2.76,23.73
2019-03-04,9.038713455200195,49.63591003417969,14.630000114440918,65.66999816894531,2792.81005859375,2.72,24.6
2019-03-05,9.103874206542969,49.47186279296875,14.739999771118164,65.86000061035156,2789.64990234375,2.72,24.42
2019-03-06,8.98286247253418,48.84553527832031,15.739999771118164,65.98999786376953,2771.449951171875,2.69,23.6
2019-03-07,8.852542877197266,48.55474853515625,16.59000015258789,66.30000305175781,2748.929931640625,2.64,24.76
2019-03-08,8.843231201171875,47.64509582519531,16.049999237060547,65.73999786376953,2743.070068359375,2.62,24.52
2019-03-11,9.04802131652832,48.390716552734375,14.329999923706055,66.58000183105469,2783.300048828125,2.64,23.78
2019-03-12,9.1224946975708,48.7038688659668,13.770000457763672,66.66999816894531,2791.52001953125,2.61,23.8
2019-03-13,9.196962356567383,49.19598388671875,13.40999984741211,67.55000305175781,2810.919921875,2.61,23.72
2019-03-14,9.15041732788086,49.24818801879883,13.5,67.2300033569336,2808.47998046875,2.63,24.2
2019-03-15,9.15041732788086,49.2286376953125,12.880000114440918,67.16000366210938,2822.47998046875,2.59,23.92
2019-03-18,9.243504524230957,49.912471771240234,13.100000381469727,67.54000091552734,2832.93994140625,2.6,23.22
2019-03-19,9.196962356567383,49.7772102355957,13.5600004196167,67.61000061035156,2832.570068359375,2.61,22.53
2019-03-20,9.26212215423584,50.213069915771484,13.90999984741211,68.5,2824.22998046875,2.54,23.02
2019-03-21,9.15041732788086,50.566261291503906,13.630000114440918,67.86000061035156,2854.8798828125,2.54,22.28
2019-03-22,8.973554611206055,49.198585510253906,16.479999542236328,67.02999877929688,2800.7099609375,2.44,21.99
2019-03-25,8.954936981201172,49.22113037109375,16.329999923706055,67.20999908447266,2798.360107421875,2.43,22.23
2019-03-26,9.020098686218262,49.9275016784668,14.680000305175781,67.97000122070312,2818.4599609375,2.41,22.84
2019-03-27,8.936318397521973,49.574310302734375,15.149999618530273,67.83000183105469,2805.3701171875,2.39,23.15
2019-03-28,9.04802131652832,49.76218032836914,14.430000305175781,67.81999969482422,2815.43994140625,2.39,23.55
2019-03-29,9.085257530212402,49.687034606933594,13.710000038146973,68.38999938964844,2834.39990234375,2.41,22.82
2019-04-01,9.169035911560059,50.340816497802734,13.399999618530273,69.01000213623047,2867.18994140625,2.49,23.16
2019-04-02,9.206271171569824,49.9951286315918,13.359999656677246,69.37000274658203,2867.239990234375,2.48,23.25
2019-04-03,9.215578079223633,49.514190673828125,13.739999771118164,69.30999755859375,2873.39990234375,2.52,24.45
2019-04-04,9.29004955291748,49.9275016784668,13.579999923706055,69.4000015258789,2879.389892578125,2.51,25.72
2019-04-05,9.401752471923828,50.80672836303711,12.819999694824219,70.33999633789062,2892.739990234375,2.5,25.9
2019-04-08,9.392441749572754,51.03216552734375,13.180000305175781,71.0999984741211,2895.77001953125,2.52,25.58
2019-04-09,9.327284812927246,50.408443450927734,14.279999732971191,70.61000061035156,2878.199951171875,2.51,26.84
2019-04-10,9.438985824584961,50.5963134765625,13.300000190734863,71.7300033569336,2888.2099609375,2.48,27.41
2019-04-11,9.34589958190918,50.63388442993164,13.020000457763672,70.83000183105469,2888.320068359375,2.51,28.58
2019-04-12,9.327284812927246,50.76914978027344,12.010000228881836,71.55000305175781,2907.409912109375,2.56,27.82
2019-04-15,9.392441749572754,50.46857452392578,12.319999694824219,71.18000030517578,2905.580078125,2.55,28.05
2019-04-16,9.383135795593262,50.79920959472656,12.180000305175781,71.72000122070312,2907.06005859375,2.6,28.25
2019-04-17,9.429679870605469,50.7315788269043,12.600000381469727,71.62000274658203,2900.449951171875,2.59,28.71
2019-04-18,9.401752471923828,50.491111755371094,12.09000015258789,71.97000122070312,2905.030029296875,2.57,28.14
2019-04-22,9.401752471923828,51.558189392089844,12.420000076293945,74.04000091552734,2907.969970703125,2.59,28.14
2019-04-23,9.485529899597168,51.47553634643555,12.279999732971191,74.51000213623047,2933.679931640625,2.57,28.8
2019-04-24,9.438985824584961,50.57377624511719,13.140000343322754,74.56999969482422,2927.25,2.53,28.66
2019-04-25,9.401752471923828,50.415958404541016,13.25,74.3499984741211,2926.169921875,2.54,28.54
2019-04-26,9.420370101928711,49.76218032836914,12.729999542236328,72.1500015258789,2939.8798828125,2.51,27.09
2019-04-29,9.420370101928711,49.71709442138672,13.109999656677246,72.04000091552734,2943.030029296875,2.54,27.55
2019-04-30,9.457601547241211,49.67952346801758,13.119999885559082,72.80000305175781,2945.830078125,2.51,27.43
2019-05-01,9.420370101928711,48.68758773803711,14.800000190734863,72.18000030517578,2923.72998046875,2.52,26.89
2019-05-02,9.373826026916504,47.83842849731445,14.420000076293945,70.75,2917.52001953125,2.55,25.79
2019-05-03,9.513456344604492,48.28178405761719,12.869999885559082,70.8499984741211,2945.639892578125,2.54,26.29
2019-05-06,9.364518165588379,48.32688522338867,15.4399995803833,71.23999786376953,2932.469970703125,2.51,26.42
2019-05-07,9.420370101928711,47.90604782104492,19.31999969482422,69.87999725341797,2884.050048828125,2.45,27.47
2019-05-08,9.383135795593262,47.90604782104492,19.399999618530273,70.37000274658203,2879.419921875,2.49,27.99
2019-05-09,9.308667182922363,47.90604782104492,19.100000381469727,70.38999938964844,2870.719970703125,2.45,27.57
2019-05-10,9.383135795593262,48.13149642944336,16.040000915527344,70.62000274658203,2881.39990234375,2.47,26.62
2019-05-13,9.1224946975708,47.30487823486328,20.549999237060547,70.2300033569336,2811.8701171875,2.4,26.03
2019-05-14,9.224886894226074,47.883514404296875,18.059999465942383,71.23999786376953,2834.409912109375,2.42,26.87
2019-05-15,9.243504524230957,48.13149642944336,16.440000534057617,71.7699966430664,2850.9599609375,2.37,26.96
2019-05-16,9.317974090576172,48.39451599121094,15.289999961853027,72.62000274658203,2876.320068359375,2.4,26.56
2019-05-17,9.196962356567383,47.90604782104492,15.960000038146973,72.20999908447266,2859.530029296875,2.39,25.96
2019-05-20,9.169035911560059,47.92859649658203,16.309999465942383,71.97000122070312,2840.22998046875,2.41,26.16
2019-05-21,9.29004955291748,48.484683990478516,14.949999809265137,72.18000030517578,2864.360107421875,2.43,26.35
2019-05-22,9.34589958190918,47.733219146728516,14.75,70.98999786376953,2856.27001953125,2.39,27.34
2019-05-23,9.169035911560059,46.13258743286133,16.920000076293945,67.76000213623047,2822.239990234375,2.31,27.03
2019-05-24,9.215578079223633,46.30543899536133,15.850000381469727,68.69000244140625,2826.06005859375,2.32,26.44
2019-05-28,9.34589958190918,45.82448959350586,17.5,70.11000061035156,2802.389892578125,2.26,26.46
2019-05-29,9.271430015563965,45.53141403198242,17.899999618530273,69.44999694824219,2783.02001953125,2.25,26.51
2019-05-30,9.34589958190918,44.952796936035156,17.299999237060547,66.87000274658203,2788.860107421875,2.22,26.28
2019-05-31,9.299357414245605,44.163753509521484,18.709999084472656,64.48999786376953,2752.06005859375,2.14,25.45
2019-06-03,9.448295593261719,44.727352142333984,18.860000610351562,61.279998779296875,2744.449951171875,2.07,24.74
2019-06-04,9.559999465942383,45.50136184692383,16.969999313354492,61.970001220703125,2803.27001953125,2.12,25.58
2019-06-05,9.5413818359375,44.99786376953125,16.09000015258789,60.630001068115234,2826.14990234375,2.12,25.28
2019-06-06,9.522764205932617,45.83200454711914,15.930000305175781,61.66999816894531,2843.489990234375,2.12,25.09
2019-06-07,9.69032096862793,46.04241180419922,16.299999237060547,63.290000915527344,2873.340087890625,2.09,25.66
